Biosample_RunID	Reads	Bases	Avg_Length
SAMEA7723690_ERR5002179	9046368	1353026125	149.5656738
SAMEA7723675_ERR5003236	9086366	1359398520	149.6086026
SAMEA7724168_ERR5003834	9097186	1350521460	148.4548585
SAMEA7723689_ERR5002178	9099434	1360171132	149.4786524
SAMEA7723900_ERR5003105	9108088	1363084637	149.6565072
SAMEA7723943_ERR5003238	9122950	1351893384	148.1859907
SAMEA7723391_ERR5001729	9158018	1372208393	149.8368307
SAMEA7724282_ERR5003327	9159692	1367998083	149.3497907
SAMEA7723690_ERR5003458	9179336	1373091821	149.5850921
SAMEA7723987_ERR5003376	9183592	1375739361	149.8040593
SAMEA7723527_ERR5003387	9193138	1376639096	149.7463756
SAMEA7723723_ERR5005034	9194792	1360970630	148.0153798
SAMEA7724314_ERR5003412	9202854	1377343946	149.6648698
SAMEA7723929_ERR5003221	9218218	1377410810	149.4226769
SAMEA7723611_ERR5003134	9220362	1377785280	149.4285452
SAMEA7723451_ERR5003180	9235292	1382774334	149.7271915
SAMEA7723696_ERR5004219	9259904	1376646463	148.667466
SAMEA7723454_ERR5001905	9266918	1375796423	148.4632132
SAMEA7723689_ERR5003457	9296864	1389976828	149.5102895
SAMEA7723666_ERR5005268	9317864	1387482363	148.905625
SAMEA7724232_ERR5003253	9325046	1392472491	149.3260721
SAMEA7723391_ERR5003009	9337324	1399204845	149.8507329
SAMEA7723444_ERR5001881	9343596	1396877947	149.5011072
SAMEA7724168_ERR5004621	9352172	1389167894	148.5396006
SAMEA7723741_ERR5002246	9365644	1402562597	149.7561296
SAMEA7723454_ERR5003184	9381342	1393223692	148.5100631
SAMEA7724270_ERR5003320	9385216	1405136514	149.7180794
SAMEA7723693_ERR5005003	9400922	1398589563	148.7715315
SAMEA7724305_ERR5002067	9432950	1412229081	149.7123467
SAMEA7724161_ERR5005216	9436992	1403507073	148.7239867
SAMEA7723514_ERR5002079	9489812	1419937509	149.62757
SAMEA7723541_ERR5002168	9493846	1409824506	148.4987755
SAMEA7724306_ERR5004872	9494626	1411951582	148.7106056
SAMEA7724233_ERR5001976	9513600	1424369879	149.7193364
SAMEA7723681_ERR5001985	9522324	1395332718	146.5327916
SAMEA7724303_ERR5003344	9523674	1426343485	149.7681971
SAMEA7723514_ERR5003358	9544954	1428361215	149.6456887
SAMEA7723741_ERR5003525	9552246	1430681571	149.7743642
SAMEA7723444_ERR5003160	9557480	1429023180	149.518825
SAMEA7723980_ERR5002085	9565568	1421110370	148.565184
SAMEA7724299_ERR5004865	9598210	1426782180	148.6508609
SAMEA7723681_ERR5003264	9627988	1411624931	146.6168145
SAMEA7724179_ERR5005255	9637710	1431713108	148.5532464
SAMEA7723403_ERR5001776	9649910	1443977062	149.6363243
SAMEA7723660_ERR5005256	9669358	1436282788	148.5396226
SAMEA7723612_ERR5001859	9672390	1443982253	149.289085
SAMEA7723544_ERR5003456	9708120	1449172614	149.2742791
SAMEA7723638_ERR5005217	9716214	1441333479	148.3431179
SAMEA7723646_ERR5005226	9728730	1448301434	148.8684992
SAMEA7723520_ERR5002095	9764732	1460992142	149.619277
SAMEA7723909_ERR5001860	9784630	1453638348	148.5634457
SAMEA7723500_ERR5002027	9797224	1456092166	148.622933
SAMEA7724233_ERR5003255	9828244	1471723436	149.7442917
SAMEA7723696_ERR5005006	9830422	1462005327	148.7225398
SAMEA7723437_ERR5001856	9846372	1464019203	148.686156
SAMEA7723443_ERR5001880	9856824	1474331641	149.574715
SAMEA7723500_ERR5003306	9859844	1465699693	148.6534364
SAMEA7724279_ERR5002045	9862854	1475698455	149.6218493
SAMEA7723980_ERR5003364	9863938	1465932227	148.6153124
SAMEA7723405_ERR5001780	9894744	1465419142	148.1007636
SAMEA7723520_ERR5003374	9903266	1481948185	149.642369
SAMEA7723981_ERR5003365	9932942	1450679648	146.047329
SAMEA7724310_ERR5002130	9960568	1489430367	149.5326739
SAMEA7723994_ERR5002117	9976878	1494068953	149.7531545
SAMEA7723909_ERR5003139	9985066	1483924240	148.6143647
SAMEA7723437_ERR5003135	10031758	1491995010	148.7271732
SAMEA7723997_ERR5005329	10050758	1499611348	149.2038061
SAMEA7724213_ERR5001930	10061078	1506474750	149.7329362
SAMEA7723405_ERR5003059	10062982	1490799958	148.1469368
SAMEA7723920_ERR5001879	10064246	1505157330	149.5549026
SAMEA7723525_ERR5002105	10100752	1490412750	147.5546326
SAMEA7724163_ERR5005228	10104902	1502673639	148.7073936
SAMEA7723994_ERR5003396	10128552	1516924231	149.7671366
SAMEA7723443_ERR5003159	10148794	1518278085	149.6018231
SAMEA7724310_ERR5003409	10184140	1523119435	149.5579828
SAMEA7724279_ERR5003324	10184914	1524120170	149.6448738
SAMEA7723441_ERR5001863	10232834	1532993135	149.8111994
SAMEA7723477_ERR5001993	10277600	1538077861	149.6534075
SAMEA7724312_ERR5002131	10280924	1532533631	149.0657485
SAMEA7723920_ERR5003158	10291500	1539420061	149.5816996
SAMEA7724213_ERR5003209	10377272	1554099073	149.7598861
SAMEA7724061_ERR5002260	10394728	1556853520	149.7733774
SAMEA7724288_ERR5003332	10429536	1561859034	149.7534535
SAMEA7724195_ERR5003191	10481628	1519787788	144.9953946
SAMEA7724216_ERR5003212	10525580	1574381654	149.5767125
SAMEA7724139_ERR5005176	10565976	1566638846	148.2720428
SAMEA7724169_ERR5005238	10590260	1570653642	148.3111502
SAMEA7724312_ERR5003410	10597496	1580264324	149.1167653
SAMEA7724184_ERR5004653	10607740	1577881309	148.7481131
SAMEA7723515_ERR5002080	10617358	1556128571	146.5645758
SAMEA7723515_ERR5003359	10654764	1562229244	146.6226041
SAMEA7724349_ERR5002157	10707748	1494499086	139.5717462
SAMEA7723477_ERR5003272	10708224	1602775719	149.6770817
SAMEA7724349_ERR5003436	10736718	1499393834	139.6510399
SAMEA7724200_ERR5004674	10953144	1629120369	148.7354105
SAMEA7724348_ERR5002156	10976618	1621822791	147.7525036
SAMEA7724348_ERR5003435	11161710	1649863382	147.8145716
SAMEA7723463_ERR5001966	11224614	1672699105	149.0206349
SAMEA7723670_ERR5005277	11242638	1672621033	148.7747834
SAMEA7723688_ERR5002175	11317794	1693360723	149.6193271
SAMEA7723671_ERR5001943	11349162	1698667674	149.6734009
SAMEA7724278_ERR5004057	11386330	1689714349	148.398505
SAMEA7723642_ERR5005222	11414900	1697517125	148.7106435
SAMEA7724140_ERR5005179	11434820	1692668534	148.0275627
SAMEA7723627_ERR5003794	11436322	1700634267	148.7046506
SAMEA7724343_ERR5004184	11504320	1707905265	148.4577328
SAMEA7723893_ERR5005163	11547552	1723051712	149.2135919
SAMEA7723688_ERR5003454	11584890	1733615545	149.6445409
SAMEA7723523_ERR5003382	11625356	1696818911	145.9584473
SAMEA7723671_ERR5003222	11630300	1740952634	149.6911201
SAMEA7723519_ERR5002093	11670978	1696853500	145.3908576
SAMEA7724176_ERR5005248	11683912	1707421496	146.1344022
SAMEA7724162_ERR5005220	11708880	1739634262	148.5739253
SAMEA7723519_ERR5003372	11791018	1715145533	145.4620401
SAMEA7723543_ERR5002176	11915656	1747672052	146.6702339
SAMEA7723627_ERR5004581	11935450	1775649163	148.7710277
SAMEA7723399_ERR5004402	12059384	1793871619	148.7531717
SAMEA7723948_ERR5001991	12094124	1801766257	148.9786492
SAMEA7723543_ERR5003455	12097956	1775228766	146.7379089
SAMEA7723647_ERR5005227	12260724	1823678720	148.7415197
SAMEA7724343_ERR5004971	12261220	1821156242	148.5297745
SAMEA7724308_ERR5002128	12445986	1862873037	149.6766136
SAMEA7723948_ERR5003270	12449282	1855218527	149.0221305
SAMEA7724278_ERR5004844	12631754	1875498164	148.4748804
SAMEA7723669_ERR5005276	12860678	1913230535	148.7659154
SAMEA7724308_ERR5003407	12910596	1932758113	149.7032448
SAMEA7723996_ERR5005328	13096968	1952369297	149.0703266
SAMEA7723428_ERR5001827	13142230	1959715130	149.1158753
SAMEA7724317_ERR5002136	13246174	1983823606	149.7657819
SAMEA7723456_ERR5001907	13414262	1976730657	147.3603734
SAMEA7723428_ERR5003106	13449672	2006011743	149.1494917
SAMEA7723440_ERR5001862	13628742	2042076217	149.8360023
SAMEA7723440_ERR5003141	13908820	2084305727	149.8549645
SAMEA7724221_ERR5003908	13995496	2075489659	148.2969706
SAMEA7724178_ERR5005253	14121802	2098147100	148.575026
SAMEA7724160_ERR5005215	14248216	2119567318	148.7601899
SAMEA7723985_ERR5005301	14361288	2140648376	149.0568517
SAMEA7723530_ERR5005319	15089988	2248731862	149.021448
SAMEA7724221_ERR5004695	15381222	2282467412	148.3931128
SAMEA7723928_ERR5005171	15480404	2307346422	149.0494965
SAMEA7723884_ERR5003066	15772972	2169131425	137.5220488
SAMEA7723884_ERR5001787	15811188	2173251235	137.4502178
SAMEA7724333_ERR5004174	16003406	2377750022	148.5777479
SAMEA7724217_ERR5003904	16089058	2387138752	148.3703242
SAMEA7724292_ERR5003335	16453738	2455408277	149.2310305
SAMEA7724154_ERR5005203	16573558	2466891373	148.845008
SAMEA7724168_ERR5005234	16611676	2467144006	148.5186688
SAMEA7724333_ERR5004961	17305170	2572461885	148.6527948
SAMEA7724153_ERR5005201	17317350	2577789695	148.8558986
SAMEA7724199_ERR5001916	17434974	2600185179	149.1361661
SAMEA7724204_ERR5003200	17553064	2621257437	149.3333265
SAMEA7724217_ERR5004691	17558942	2606830111	148.4616847
SAMEA7724199_ERR5003195	18082974	2697658187	149.182219
SAMEA7723535_ERR5005326	18114500	2709711835	149.5880005
SAMEA7723513_ERR5005285	18510390	2758225205	149.0095673
SAMEA7723979_ERR5005291	18749122	2799173774	149.296259
SAMEA7723978_ERR5005290	18792480	2789440675	148.4338775
SAMEA7724210_ERR5001927	18856948	2820828196	149.5909198
SAMEA7723976_ERR5005283	19165938	2861877532	149.3210263
SAMEA7723529_ERR5005318	19175798	2858770567	149.0822216
SAMEA7723517_ERR5005296	19365342	2891642635	149.3205044
SAMEA7724210_ERR5003206	19511736	2919356121	149.6205218
SAMEA7723989_ERR5005307	19726834	2949335236	149.5087978
SAMEA7723983_ERR5005295	19831638	2946339016	148.5676078
SAMEA7724184_ERR5005266	20618172	3066454184	148.7258029
SAMEA7723516_ERR5005289	21231290	3164110921	149.0305545
SAMEA7723988_ERR5005306	21399078	3160736137	147.704314
SAMEA7724291_ERR5004070	21657604	3215635013	148.4760278
SAMEA7723533_ERR5005322	21853728	3260913826	149.2154485
SAMEA7723609_ERR5005162	21888734	3266067117	149.2122439
SAMEA7723414_ERR5005161	22276404	3324968667	149.2596681
SAMEA7723512_ERR5005284	22565342	3367355556	149.2268788
SAMEA7723981_ERR5005293	22718274	3322150660	146.2325289
SAMEA7723986_ERR5005303	22735918	3392425950	149.2099835
SAMEA7723627_ERR5005194	23002302	3421390557	148.7412241
SAMEA7723525_ERR5005312	23022388	3398865803	147.6330693
SAMEA7724208_ERR5004682	23139900	3439756593	148.6504519
SAMEA7723527_ERR5005315	23236318	3473981667	149.5065469
SAMEA7723977_ERR5005288	23510450	3515397039	149.5248725
SAMEA7723528_ERR5005317	23608550	3523735984	149.2567728
SAMEA7724291_ERR5004857	23621280	3508767936	148.5426673
SAMEA7723520_ERR5005302	23831112	3562111983	149.4731754
SAMEA7723984_ERR5005297	24828210	3687987004	148.5401889
SAMEA7723459_ERR5005170	24865776	3707947255	149.1185015
SAMEA7723990_ERR5005308	24956634	3730583000	149.4826185
SAMEA7723536_ERR5005330	25151286	3752677959	149.204218
SAMEA7723455_ERR5005166	25317600	3776879327	149.1799905
SAMEA7723457_ERR5005168	25465244	3794582967	149.0102733
SAMEA7723410_ERR5005154	25690346	3837763136	149.3854203
SAMEA7723987_ERR5005304	25754842	3849992438	149.4861602
SAMEA7723629_ERR5003800	25931452	3858681683	148.8031477
SAMEA7723412_ERR5005158	25955238	3873002267	149.2185226
SAMEA7723411_ERR5005155	25997476	3882998786	149.3606066
SAMEA7723523_ERR5005310	26438122	3862302398	146.0883794
SAMEA7723683_ERR5005299	26541392	3967744386	149.4927013
SAMEA7723532_ERR5005321	26749058	3998023803	149.4640971
SAMEA7723980_ERR5005292	26783072	3975718301	148.4414596
SAMEA7723685_ERR5005334	28490842	4257102367	149.4200265
SAMEA7723998_ERR5003403	29447808	4111684938	139.6261799
SAMEA7723998_ERR5002124	29520844	4120021108	139.5631205
SAMEA7723994_ERR5005324	29834136	4458600106	149.446262
SAMEA7724304_ERR5004083	29982754	4451056034	148.4538757
SAMEA7724304_ERR5004870	32619004	4844695455	148.5237089
SAMEA7723514_ERR5005286	33399500	4985289784	149.2624076
SAMEA7723456_ERR5005167	37087396	5466978056	147.4079781
SAMEA7724346_ERR5004187	38224608	5680604125	148.6111807
SAMEA7724346_ERR5004974	41078642	6107255350	148.6722796
SAMEA7724298_ERR5004077	46313136	6883756795	148.6350826
SAMEA7723629_ERR5005200	48058340	7153695623	148.8544054
SAMEA7724202_ERR5004676	48968090	7280081853	148.6699165
SAMEA7724298_ERR5004864	49774726	7401221316	148.6943658
SAMEA7723623_ERR5004569	50862334	7572984338	148.8917976
SAMEA7723624_ERR5003787	57388842	8539695374	148.8041068
SAMEA7723624_ERR5004574	59754974	8895134951	148.8601593
SAMEA7723998_ERR5005331	62752652	8779870705	139.9123451
SAMEA7724115_ERR5004493	64073332	9519627906	148.5739481
SAMEA7724237_ERR5004000	69133310	10256039214	148.3516298
SAMEA7724237_ERR5004787	75299176	11177024017	148.4348782
SAMEA7724197_ERR5003884	80389944	11936926133	148.4878026
SAMEA7724316_ERR5004944	84142858	12503700304	148.600851
SAMEA7724197_ERR5004671	85533396	12707609450	148.5689806
SAMEA7724145_ERR5003790	92741744	13792070413	148.7148054
SAMEA7724145_ERR5004577	96157512	14305654532	148.7731352
SAMEA7723624_ERR5005187	115749298	17227584105	148.8353226
SAMEA7724145_ERR5005190	150887970	22450022061	148.7860302
