CUI-less	envo.json	ENVO:0010072	obsolete pomaceous fruit extract	obsolete pomaceous fruit extract	biolink:OntologyClass
CUI-less	envo.json	ENVO:0010071	obsolete fermented pomaceous fruit beverage	obsolete fermented pomaceous fruit beverage	biolink:OntologyClass
CUI-less	envo.json	ENVO:0010067	obsolete watermelon	obsolete watermelon	biolink:OntologyClass
CUI-less	envo.json	ENVO:0010066	obsolete Citrullus lanatus fruit	obsolete Citrullus lanatus fruit	biolink:OntologyClass
CUI-less	envo.json	ENVO:0010069	obsolete pomaceous fruit beverage	obsolete pomaceous fruit beverage	biolink:OntologyClass
CUI-less	envo.json	ENVO:0010068	obsolete citrus fruit beverage	obsolete citrus fruit beverage	biolink:OntologyClass
CUI-less	envo.json	ENVO:0010063	obsolete citrus fruit product	obsolete citrus fruit product	biolink:OntologyClass
CUI-less	envo.json	ENVO:0010062	obsolete cucurbit fruit product	obsolete cucurbit fruit product	biolink:OntologyClass
CUI-less	envo.json	ENVO:0010065	obsolete Cucumis melo fruit	obsolete Cucumis melo fruit	biolink:OntologyClass
CUI-less	envo.json	ENVO:0010064	obsolete melon fruit product	obsolete melon fruit product	biolink:OntologyClass
CUI-less	envo.json	PO:0006001_SYNONYM	フィロム、葉(的）器官 (Japanese, exact)	phyllome	biolink:OntologyClass
CUI-less	envo.json	PO:0006001_SYNONYM	filoma (Spanish, exact)	phyllome	biolink:OntologyClass
CUI-less	envo.json	PO:0006001	phyllome	phyllome	biolink:OntologyClass
CUI-less	envo.json	CHEBI:16301	nitrite	nitrite	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:17632	nitrate	nitrate	biolink:ChemicalSubstance
CUI-less	envo.json	UBERON:0007530	migrating mesenchyme population	migrating mesenchyme population	biolink:AnatomicalEntity
CUI-less	envo.json	CHEBI:53243	poly(vinyl chloride)	poly(vinyl chloride)	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:53242	vinyl polymer macromolecule	vinyl polymer macromolecule	biolink:ChemicalSubstance
CUI-less	envo.json	GO:1901576	organic substance biosynthetic process	organic substance biosynthetic process	biolink:OntologyClass
CUI-less	envo.json	UBERON:0007524	dense mesenchyme tissue	dense mesenchyme tissue	biolink:AnatomicalEntity
CUI-less	envo.json	CHEBI:53226	polyethylene macromolecule	polyethylene macromolecule	biolink:ChemicalSubstance
CUI-less	envo.json	NCBITaxon:6656_SYNONYM	arthropods	Arthropoda	biolink:OrganismalEntity
CUI-less	envo.json	NCBITaxon:6656_SYNONYM	arthropods	Arthropoda	biolink:OrganismalEntity
CUI-less	envo.json	NCBITaxon:6656	Arthropoda	Arthropoda	biolink:OrganismalEntity
CUI-less	envo.json	NCBITaxon:89593_SYNONYM	Craniata	Craniata <chordates>	biolink:OrganismalEntity
CUI-less	envo.json	NCBITaxon:89593	Craniata <chordates>	Craniata <chordates>	biolink:OrganismalEntity
CUI-less	envo.json	CHEBI:53225	poly(alkylene) macromolecule	poly(alkylene) macromolecule	biolink:ChemicalSubstance
CUI-less	envo.json	NCBITaxon:91888_SYNONYM	euasterids I	lamiids	biolink:OrganismalEntity
CUI-less	envo.json	NCBITaxon:91888	lamiids	lamiids	biolink:OrganismalEntity
CUI-less	envo.json	UBERON:0007503	epithelial vesicle	epithelial vesicle	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0007500	epithelial tube open at both ends	epithelial tube open at both ends	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0006240_SYNONYM	future prosencephalon	future forebrain	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0006240_SYNONYM	prosencephalon	future forebrain	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0006240_SYNONYM	presumptive forebrain	future forebrain	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0006240_SYNONYM	presumptive prosencephalon	future forebrain	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0006240	future forebrain	future forebrain	biolink:AnatomicalEntity
CUI-less	envo.json	NCBITaxon:436489	Saurischia	Saurischia	biolink:OrganismalEntity
CUI-less	envo.json	NCBITaxon:436486_SYNONYM	dinosaurs	Dinosauria	biolink:OrganismalEntity
CUI-less	envo.json	NCBITaxon:436486_SYNONYM	dinosaur	Dinosauria	biolink:OrganismalEntity
CUI-less	envo.json	NCBITaxon:436486	Dinosauria	Dinosauria	biolink:OrganismalEntity
CUI-less	envo.json	CHEBI:30563	silicon dioxide	silicon dioxide	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:17578	toluene	toluene	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:17579	beta-carotene	beta-carotene	biolink:ChemicalSubstance
CUI-less	envo.json	UBERON:0006238_SYNONYM	embryonic brain	future brain	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0006238_SYNONYM	encephalon	future brain	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0006238_SYNONYM	brain rudiment	future brain	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0006238_SYNONYM	presumptive brain	future brain	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0006238	future brain	future brain	biolink:AnatomicalEntity
CUI-less	envo.json	NCBITaxon:436491	Theropoda	Theropoda	biolink:OrganismalEntity
CUI-less	envo.json	NCBITaxon:436492	Coelurosauria	Coelurosauria	biolink:OrganismalEntity
CUI-less	envo.json	UBERON:0008895_SYNONYM	viscerocranium	splanchnocranium	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008895_SYNONYM	gill arch skeleton	splanchnocranium	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008895_SYNONYM	branchial arch skeleton	splanchnocranium	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008895_SYNONYM	pharyngeal endoskeleton	splanchnocranium	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008895_SYNONYM	visceral skeletal system	splanchnocranium	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008895_SYNONYM	pharyngeal arch	splanchnocranium	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008895_SYNONYM	visceral cranium	splanchnocranium	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008895_SYNONYM	visceral skeleton	splanchnocranium	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008895_SYNONYM	pharyngeal arch skeleton	splanchnocranium	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008895_SYNONYM	pharyngeal skeleton	splanchnocranium	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008895	splanchnocranium	splanchnocranium	biolink:AnatomicalEntity
CUI-less	envo.json	CHEBI:16240	hydrogen peroxide	hydrogen peroxide	biolink:ChemicalSubstance
CUI-less	envo.json	NCBITaxon:91836	malvids	malvids	biolink:OrganismalEntity
CUI-less	envo.json	UBERON:0006222_SYNONYM	presumptive diencephalon	future diencephalon	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0006222	future diencephalon	future diencephalon	biolink:AnatomicalEntity
CUI-less	envo.json	NCBITaxon:197562	Pancrustacea	Pancrustacea	biolink:OrganismalEntity
CUI-less	envo.json	NCBITaxon:197563_SYNONYM	mandibulates	Mandibulata	biolink:OrganismalEntity
CUI-less	envo.json	NCBITaxon:197563	Mandibulata	Mandibulata	biolink:OrganismalEntity
CUI-less	envo.json	UBERON:0006211_SYNONYM	oral membrane	buccopharyngeal membrane	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0006211_SYNONYM	pharyngeal membrane	buccopharyngeal membrane	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0006211_SYNONYM	oropharyngeal membrane	buccopharyngeal membrane	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0006211_SYNONYM	oral plate	buccopharyngeal membrane	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0006211	buccopharyngeal membrane	buccopharyngeal membrane	biolink:AnatomicalEntity
CUI-less	envo.json	CHEBI:16261	chitosan	chitosan	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:01001008	meteor	meteor	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001007_SYNONYM	stellar rainbow	solar rainbow	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001007	solar rainbow	solar rainbow	biolink:OntologyClass
CUI-less	envo.json	CHEBI:48730	aluminosilicate mineral	aluminosilicate mineral	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:01001009	photometeor	photometeor	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001004_SYNONYM	ground water	groundwater	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001004	groundwater	groundwater	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001003	non-saline environment	non-saline environment	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001006	rainbow	rainbow	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001005_SYNONYM	moonbow	lunar rainbow	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001005_SYNONYM	white rainbow	lunar rainbow	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001005	lunar rainbow	lunar rainbow	biolink:OntologyClass
CUI-less	envo.json	UBERON:0036017_SYNONYM	regurgitate	regurgitated substance	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0036017	regurgitated substance	regurgitated substance	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0036016	honey	honey	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000060_SYNONYM	wall	anatomical wall	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000060_SYNONYM	organ wall	anatomical wall	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000060_SYNONYM	wall of organ	anatomical wall	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000060	anatomical wall	anatomical wall	biolink:AnatomicalEntity
CUI-less	envo.json	CHEBI:83057	Daphnia metabolite	Daphnia metabolite	biolink:ChemicalSubstance
CUI-less	envo.json	UBERON:0000061_SYNONYM	connected biological structure	anatomical structure	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000061_SYNONYM	biological structure	anatomical structure	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000061	anatomical structure	anatomical structure	biolink:AnatomicalEntity
CUI-less	envo.json	CHEBI:83056	Daphnia magna metabolite	Daphnia magna metabolite	biolink:ChemicalSubstance
CUI-less	envo.json	UBERON:0000062_SYNONYM	anatomical unit	organ	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000062_SYNONYM	body organ	organ	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000062_SYNONYM	element	organ	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000062	organ	organ	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000063_SYNONYM	segment of organ	organ subunit	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000063_SYNONYM	organ region with fixed fiat boundary	organ subunit	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000063_SYNONYM	organ segment	organ subunit	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000063	organ subunit	organ subunit	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:01001000_SYNONYM	host-associated environment	environmental system determined by an organism	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001000	environmental system determined by an organism	environmental system determined by an organism	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001002_SYNONYM	Metazoan-associated environment	animal-associated environment	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001002_SYNONYM	animal environment	animal-associated environment	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001002	animal-associated environment	animal-associated environment	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001001_SYNONYM	plant environment	plant-associated environment	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001001_SYNONYM	Viridiplantae-associated environment	plant-associated environment	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001001	plant-associated environment	plant-associated environment	biolink:OntologyClass
CUI-less	envo.json	UBERON:0000064_SYNONYM	regional part of organ	organ part	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000064_SYNONYM	cardinal organ part	organ part	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000064	organ part	organ part	biolink:AnatomicalEntity
CUI-less	envo.json	CHEBI:35428	ortho-fused bicyclic hydrocarbon	ortho-fused bicyclic hydrocarbon	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:35427	ortho-fused polycyclic hydrocarbon	ortho-fused polycyclic hydrocarbon	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:35426	ortho-fused bicyclic arene	ortho-fused bicyclic arene	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:23449	cyclic peptide	cyclic peptide	biolink:ChemicalSubstance
CUI-less	envo.json	UBERON:0000055	vessel	vessel	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:01001029	fecal environment	fecal environment	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001026_SYNONYM	EM radiation	electromagnetic radiation	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001026	electromagnetic radiation	electromagnetic radiation	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001025	particle beam radiation	particle beam radiation	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001028	sediment permeated by freshwater	sediment permeated by freshwater	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001027	acoustic radiation	acoustic radiation	biolink:OntologyClass
CUI-less	envo.json	OIO:hasOBOFormatVersion	has_obo_format_version	has_obo_format_version	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001022	natural lake	natural lake	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001021_SYNONYM	dystrophic lake	humic lake	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001021	humic lake	humic lake	biolink:OntologyClass
CUI-less	envo.json	UBERON:0000047	simple eye	simple eye	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:01001024	particle radiation	particle radiation	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001023	radiation	radiation	biolink:OntologyClass
CUI-less	envo.json	UBERON:0000042_SYNONYM	serosa	serous membrane	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000042_SYNONYM	wall of serous sac	serous membrane	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000042_SYNONYM	tunica serosa	serous membrane	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000042	serous membrane	serous membrane	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:01001020	hypersaline lake	hypersaline lake	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001019	hypereutrophic lake	hypereutrophic lake	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001018	hypereutrophic water	hypereutrophic water	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001015_SYNONYM	fog bow	fogbow	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001015	fogbow	fogbow	biolink:OntologyClass
CUI-less	envo.json	UBERON:0001359_SYNONYM	spinal fluid	cerebrospinal fluid	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001359_SYNONYM	liquor cerebrospinalis	cerebrospinal fluid	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001359_SYNONYM	CSF	cerebrospinal fluid	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001359_SYNONYM	cerebral spinal fluid	cerebrospinal fluid	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001359	cerebrospinal fluid	cerebrospinal fluid	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:01001014_SYNONYM	monochrome rainbow	monochrome solar rainbow	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001014_SYNONYM	red rainbow	monochrome solar rainbow	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001014	monochrome solar rainbow	monochrome solar rainbow	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001017	halo	halo	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001016	glory	glory	biolink:OntologyClass
CUI-less	envo.json	CHEBI:35406	oxoanion	oxoanion	biolink:ChemicalSubstance
CUI-less	envo.json	UBERON:0000030_SYNONYM	lamina propria mucosa	lamina propria	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000030_SYNONYM	tunica propria	lamina propria	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000030_SYNONYM	lamina propria mucosae	lamina propria	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000030	lamina propria	lamina propria	biolink:AnatomicalEntity
CUI-less	envo.json	CHEBI:35403	chromium coordination entity	chromium coordination entity	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:35402	chromium oxoanion	chromium oxoanion	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:35405	transition element oxoanion	transition element oxoanion	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:35404	chromate(2-)	chromate(2-)	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:01001011_SYNONYM	lightning flash	light emitted by lightning	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001011_SYNONYM	lightning	light emitted by lightning	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001011	light emitted by lightning	light emitted by lightning	biolink:OntologyClass
CUI-less	envo.json	CHEBI:48706	antagonist	antagonist	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:01001010	hydrometeor	hydrometeor	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001013	reflection rainbow	reflection rainbow	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001012	lithometeor	lithometeor	biolink:OntologyClass
CUI-less	envo.json	UBERON:0000033_SYNONYM	adult head	head	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000033_SYNONYM	head (volume)	head	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000033_SYNONYM	cephalic area	head	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000033	head	head	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:00003898	obsolete miso	obsolete miso	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003899	obsolete must	obsolete must	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500001	desertification	desertification	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500000	environmental system process	environmental system process	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500005	land degradation	land degradation	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500004	greenhouse effect	greenhouse effect	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500003	atmospheric process	atmospheric process	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500002	flooding	flooding	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500009	biogeochemical cycling	biogeochemical cycling	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500008	ecosystem-wide respiration	ecosystem-wide respiration	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500007	ecosystem-wide photosynthesis	ecosystem-wide photosynthesis	biolink:OntologyClass
CUI-less	envo.json	UBERON:0008823_SYNONYM	vertebrate brain	neural tube derived brain	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008823	neural tube derived brain	neural tube derived brain	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:02500006	results in transformation into	results in transformation into	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003890	obsolete canned fruit product	obsolete canned fruit product	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003891	obsolete fermented fruit product	obsolete fermented fruit product	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003893	cosmetic product	cosmetic product	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003894	face cream product	face cream product	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003895	paper product	paper product	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003896	currency note	currency note	biolink:OntologyClass
CUI-less	envo.json	GO:0003008	system process	system process	biolink:OntologyClass
CUI-less	envo.json	UBERON:0000094_SYNONYM	membrane of organ	membrane organ	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000094_SYNONYM	membrane	membrane organ	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000094	membrane organ	membrane organ	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008814_SYNONYM	embryonic pharyngeal complex	pharyngeal arch system	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008814_SYNONYM	pharyngeal complex	pharyngeal arch system	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008814_SYNONYM	pharyngeal apparatus	pharyngeal arch system	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008814_SYNONYM	pharyngeal system	pharyngeal arch system	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008814_SYNONYM	pharyngeal arches and clefts	pharyngeal arch system	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008814_SYNONYM	pharyngeal arch complex	pharyngeal arch system	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008814_SYNONYM	pharyngeal arch region	pharyngeal arch system	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008814	pharyngeal arch system	pharyngeal arch system	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0008816	embryonic head	embryonic head	biolink:AnatomicalEntity
CUI-less	envo.json	OIO:hasBroadSynonym	has_broad_synonym	has_broad_synonym	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003875	obsolete sea water fish product	obsolete sea water fish product	biolink:OntologyClass
CUI-less	envo.json	NCBITaxon:33154_SYNONYM	opisthokonts	Opisthokonta	biolink:OrganismalEntity
CUI-less	envo.json	NCBITaxon:33154_SYNONYM	Fungi/Metazoa group	Opisthokonta	biolink:OrganismalEntity
CUI-less	envo.json	NCBITaxon:33154	Opisthokonta	Opisthokonta	biolink:OrganismalEntity
CUI-less	envo.json	ENVO:00003876	obsolete flour	obsolete flour	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003877	obsolete plant fruit food product	obsolete plant fruit food product	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003878	obsolete fruit extract product	obsolete fruit extract product	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003879	obsolete apple juice	obsolete apple juice	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500023	algal production	algal production	biolink:OntologyClass
CUI-less	envo.json	CHEBI:65212	polysaccharide derivative	polysaccharide derivative	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:02500022	algal bloom process phase	algal bloom process phase	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500021	algal bloom collapse	algal bloom collapse	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500020	results in proliferation of	results in proliferation of	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500027	anthropogenic environmental process	anthropogenic environmental process	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500026	anthropogenic modulatory intervention process	anthropogenic modulatory intervention process	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500025	degradation of toxins from algal bloom process	degradation of toxins from algal bloom process	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500024	accumulation of toxins from algal bloom process	accumulation of toxins from algal bloom process	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500029	bedrock dissolution	bedrock dissolution	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500028	planetary erosion	planetary erosion	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003870	rice straw	rice straw	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003871	obsolete fermented rice beverage	obsolete fermented rice beverage	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003872	obsolete amasake	obsolete amasake	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003873	obsolete fermented dairy product	obsolete fermented dairy product	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003874	obsolete fermented fish product	obsolete fermented fish product	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003886	obsolete bottled beer	obsolete bottled beer	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003887	obsolete blue cheese	obsolete blue cheese	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003888	obsolete bottled fruit product	obsolete bottled fruit product	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003889	obsolete buttermilk	obsolete buttermilk	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500012_SYNONYM	clearing	deforestation	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500012_SYNONYM	clearance	deforestation	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500012	deforestation	deforestation	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500011	afforestation	afforestation	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500010_SYNONYM	carbon cycle	carbon cycling	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500010	carbon cycling	carbon cycling	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500016	results in expansion of	results in expansion of	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500015	forest area expansion	forest area expansion	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500014	forest process	forest process	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500013	reforestation	reforestation	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500019	alga	alga	biolink:OntologyClass
CUI-less	envo.json	UBERON:0000073_SYNONYM	part of nervous system	regional part of nervous system	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000073	regional part of nervous system	regional part of nervous system	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:02500018	algal bloom process	algal bloom process	biolink:OntologyClass
CUI-less	envo.json	ENVO:02500017	obsolete anthropogenic reforestation	obsolete anthropogenic reforestation	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003880	obsolete awamori	obsolete awamori	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003881	obsolete bacon	obsolete bacon	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003882	obsolete fermented millet food product	obsolete fermented millet food product	biolink:OntologyClass
CUI-less	envo.json	UBERON:0000075_SYNONYM	skeletal system subdivision	subdivision of skeletal system	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000075_SYNONYM	skeletal system part	subdivision of skeletal system	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000075	subdivision of skeletal system	subdivision of skeletal system	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:00003883_SYNONYM	bantu beer	obsolete millet beer	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003883	obsolete millet beer	obsolete millet beer	biolink:OntologyClass
CUI-less	envo.json	UBERON:0000076_SYNONYM	surface (external) ectoderm	external ectoderm	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000076_SYNONYM	surface ectoderm	external ectoderm	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000076	external ectoderm	external ectoderm	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:00003884	farmyard manure	farmyard manure	biolink:OntologyClass
CUI-less	envo.json	UBERON:0000077	mixed endoderm/mesoderm-derived structure	mixed endoderm/mesoderm-derived structure	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:00003885	brewery	brewery	biolink:OntologyClass
CUI-less	envo.json	UBERON:0000078	mixed ectoderm/mesoderm/endoderm-derived structure	mixed ectoderm/mesoderm/endoderm-derived structure	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:00003975	obsolete vegetable oil	obsolete vegetable oil	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003976	obsolete linseed oil	obsolete linseed oil	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003977	obsolete maize flour	obsolete maize flour	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003978	potato silage	potato silage	biolink:OntologyClass
CUI-less	envo.json	ENVO:00003979	obsolete sour milk	obsolete sour milk	biolink:OntologyClass
