samp_name,source_mat_id,id,sample_link,EMSL_store_temp,abs_air_humidity,address,adj_room,aero_struc,agrochem_addition,air_temp,air_temp_regm,al_sat,al_sat_meth,alt,amount_light,analysis_type,annual_precpt,annual_temp,arch_struc,avg_dew_point,avg_occup,avg_temp,bathroom_count,bedroom_count,biotic_regm,biotic_relationship,build_docs,build_occup_type,building_setting,built_struc_age,built_struc_set,built_struc_type,carb_dioxide,carb_nitro_ratio,ceil_area,ceil_cond,ceil_finish_mat,ceil_struc,ceil_texture,ceil_thermal_mass,ceil_type,ceil_water_mold,chem_administration,climate_environment,collection_date,collection_date_inc,collection_time,collection_time_inc,cool_syst_id,crop_rotation,cur_land_use,cur_vegetation,cur_vegetation_meth,date_last_rain,depth,dew_point,dna_absorb1,dna_absorb2,dna_collect_site,dna_concentration,dna_cont_type,dna_cont_well,dna_container_ID,dna_dnase,dna_isolate_meth,dna_organisms,dna_project_contact,dna_samp_ID,dna_sample_format,dna_sample_name,dna_seq_project,dna_seq_project_PI,dna_seq_project_name,dna_volume,door_comp_type,door_cond,door_direct,door_loc,door_mat,door_move,door_size,door_type,door_type_metal,door_type_wood,door_water_mold,drainage_class,drawings,ecosystem,ecosystem_category,ecosystem_subtype,ecosystem_type,elev,elevator,env_broad_scale,env_local_scale,env_medium,env_package,escalator,exp_duct,exp_pipe,experimental_factor,experimental_factor_other,ext_door,ext_wall_orient,ext_window_orient,extreme_event,fao_class,filter_method,filter_type,fire,fireplace_type,flooding,floor_age,floor_area,floor_cond,floor_count,floor_finish_mat,floor_struc,floor_thermal_mass,floor_water_mold,freq_clean,freq_cook,furniture,gaseous_environment,gender_restroom,geo_loc_name,growth_facil,hall_count,handidness,heat_cool_type,heat_deliv_loc,heat_sys_deliv_meth,heat_system_id,heavy_metals,heavy_metals_meth,height_carper_fiber,horizon_meth,humidity_regm,indoor_space,indoor_surf,inside_lux,int_wall_cond,isotope_exposure,last_clean,lat_lon,light_regm,light_type,link_class_info,link_climate_info,local_class,local_class_meth,max_occup,mech_struc,micro_biomass_C_meth,micro_biomass_N_meth,micro_biomass_meth,microbial_biomass,microbial_biomass_C,microbial_biomass_N,misc_param,non_microb_biomass,non_microb_biomass_method,number_pets,number_plants,number_resident,occup_density_samp,occup_document,occup_samp,org_matter,org_nitro,org_nitro_method,organism_count,other_treatment,oxy_stat_samp,ph,ph_meth,phosphate,pres_animal_insect,prev_land_use_meth,previous_land_use,profile_position,project_ID,proposal_dna,quad_pos,rel_air_humidity,rel_humidity_out,rel_samp_loc,rel_to_oxygen,replicate_number,room_air_exch_rate,room_architec_elem,room_condt,room_connected,room_count,room_dim,room_door_dist,room_door_share,room_hallway,room_loc,room_moist_dam_hist,room_net_area,room_occup,room_samp_pos,room_type,room_vol,room_wall_share,room_window_count,salinity,salinity_meth,samp_collec_device,samp_collec_method,samp_floor,samp_mat_process,samp_room_id,samp_size,samp_sort_meth,samp_store_temp,samp_time_out,samp_type,samp_weather,sample_shipped,season,season_precpt,season_temp,season_use,shad_dev_water_mold,shading_device_cond,shading_device_loc,shading_device_mat,shading_device_type,sieving,size_frac,size_frac_low,size_frac_up,slope_aspect,slope_gradient,soil_horizon,soil_text_measure,soil_texture_meth,soil_type,soil_type_meth,space_typ_state,specific,specific_ecosystem,specific_humidity,start_date_inc,start_time_inc,store_cond,substructure_type,surf_air_cont,surf_humidity,surf_material,surf_moisture,surf_moisture_ph,surf_temp,technical_reps,temp,temp_out,tillage,tot_carb,tot_nitro_cont_meth,tot_nitro_content,tot_org_c_meth,tot_org_carb,tot_phosp,train_line,train_stat_loc,train_stop_loc,typ_occup_density,ventilation_type,vis_media,wall_area,wall_const_type,wall_finish_mat,wall_height,wall_loc,wall_surf_treatment,wall_texture,wall_thermal_mass,wall_water_mold,water_cont_soil_meth,water_content,water_feat_size,water_feat_type,watering_regm,weekday,window_cond,window_cover,window_horiz_pos,window_loc,window_mat,window_open_freq,window_size,window_status,window_type,window_vert_pos,window_water_mold
BESC-56-CO1B-22-4-SC,Bio-Scales:cfe5004a-b61a-46d7-9e93-6d73e00782e6,nmdc:fk00fw315,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-56-Co1_22_4_SC,Bio-Scales:645db85f-1035-4348-8836-3de6b36ebcff,nmdc:fk0nj6p02,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-03,,04:02:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,44.588085 -123.194044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-56-CO2B-51-16-SC,Bio-Scales:a5358857-c865-47f2-a16f-387e31a4cbd4,nmdc:fk09sxp86,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-56-Co2_51_16_SC,Bio-Scales:851611f1-8f15-4961-92a1-8828ba47d65c,nmdc:fk0j7dd07,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-04,,04:05:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,44.587691 -123.193645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-56-Co3B-6-53-SC,Bio-Scales:b4593946-0c8a-4340-adaa-79a2709c3704,nmdc:fk0ha7567,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-56-Co3_6_53_SC,Bio-Scales:bfc9dae1-621f-48ed-a48f-8eabc0f8cda2,nmdc:fk0wwk779,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-04,,04:00:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,44.588289 -123.192566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-833-CL2_42_16_SC,Bio-Scales:e13b146d-f138-4ab5-9b6f-2ffab5c4ab28,nmdc:fk05f7y86,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-08,,04:00:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,46.121297 -123.269816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-833-CL2_42_16_SC,Bio-Scales:11be5ff2-f4ad-4276-9345-658c5079911c,nmdc:fk0zefn38,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-08,,04:00:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,46.121297 -123.269816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-833-Cl2B-42-16-SC,Bio-Scales:3df18ffe-20a3-4cce-9c3e-198c7a822642,nmdc:fk0qfs487,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-833-CL3_77_6_SC,Bio-Scales:f4d5c355-5610-49bc-b0c4-825080d7bde6,nmdc:fk0z4qr08,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-10,,04:05:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,46.121531 -123.271207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-833-CL3_77_6_SC,Bio-Scales:cb7ca890-d6b2-4601-b469-a68ad5d2b483,nmdc:fk0gr6m27,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-10,,04:05:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,46.121531 -123.271207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-833-Cl3B-77-6-SC,Bio-Scales:0b045159-25ed-46f9-9225-c07aeeca278e,nmdc:fk0t0jz69,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-833-CO1B-6-4-SC,Bio-Scales:b176e9ec-5a70-4803-b234-25ff0df64669,nmdc:fk06y5126,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-833-Co1_6_4_SC,Bio-Scales:330e34fc-330f-4efc-9908-2d35f458d465,nmdc:fk0wwd870,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-04,,04:06:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,44.588305 -128.194052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-833-Co2B-47-23-SC,Bio-Scales:d58369a8-b52c-4918-96b8-472ebc8eaa72,nmdc:fk03dcq37,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-833-Co2_47_23_SC,Bio-Scales:2486f4bf-3b38-4edd-a240-412175869369,nmdc:fk0yz6c61,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-04,,04:05:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,44.587743 -123.193438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-833-Co3B-31-37-SC,Bio-Scales:2a19356e-32bf-416c-9670-20ad2a18d9cd,nmdc:fk0m74436,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-833-Co3_31_37_SC,Bio-Scales:0008494a-378c-4e52-9f3d-8414acafcd0d,nmdc:fk0cdty31,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-04,,04:05:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,44.587955 -123.193022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-833-Co3_31_37_SC,Bio-Scales:8b5ff373-0fa2-4feb-8149-d8c2a077309c,nmdc:fk0n3m863,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-04,,04:05:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CO,experimental_garden,,,,,,,,,,,,,,,,,,44.587955 -123.193022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-845-CL1_31_22_SC,Bio-Scales:903194a5-0c63-4b3e-ac9c-ea77b570c8db,nmdc:fk0jxpj26,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-07,,04:03:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,46.121135 -123.269376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-845-Cl1B-31-22-SC,Bio-Scales:53c0eb41-5b22-42fc-bf3c-35f92d413ae3,nmdc:fk05vec46,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-845-CL2_37_16_SC,Bio-Scales:ffac27e2-a2d6-4480-8def-947a287761f7,nmdc:fk0xnqk71,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-07,,04:03:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,46.12132 -123.269603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BESC-845-CL2_37_16_SC,Bio-Scales:0089aebc-d5f6-4241-a982-13cf5115ff60,nmdc:fk081d381,f9882a44-8aa0-40bf-9084-0fdcfe41243e,,,,,,,,,,,,,natural organic matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-07,,04:03:00,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,,Bulk soil,Soil,62 meter,,anthropogenic terrestrial biome [ENVO:01000219],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA CL,experimental_garden,,,,,,,,,,,,,,,,,,46.12132 -123.269603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 degree Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest soil,,,,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
